,entity id,alias,synonyms,scientific name,category,molecules
588,594,new zealand spinach,"Botany Bay spinach, Cook's cabbage, kōkihi, Sea spinach, Tetragon, Warrigal greens and Warrigal cabbage",tetragonia,vegetable,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
589,595,nopal,Nopal,opuntia,plant,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
590,596,ocean pout,Ocean pout,zoarces,fish,"{644104, 1130}"
591,597,north pacific giant octopus,Giant Pacific octopus,enteroctopus,seafood,"{644104, 1130}"
592,598,ohelo berry,Ohelo berry,vaccinium,berry,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
593,600,opossum,Opossum,marsupial,meat,"{644104, 1130, 247}"
594,601,ostrich,common ostrich,struthio,meat,"{644104, 1130, 8094, 247}"
595,602,spotted seal,"Larga seal, Largha seal",phoca,seafood,"{644104, 1130, 8094}"
596,603,pacific herring,Pacific herring,clupea,fish,"{644104, 1130}"
597,604,pacific rockfish,Rock_cod,lotella,fish,"{644104, 1130, 8094}"
598,606,common persimmon,"American persimmon, Eastern persimmon, Simmon, Possumwood, Sugar plum",diospyros,fruit,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 6448, 5365811, 5315892, 7222, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280343, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5281168, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 64685, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549025, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
599,607,pheasant,Common pheasant,phasianus,meat,"{6202, 247, 644104, 1130, 8094}"
600,608,northern pike,Pike,esox,fish,"{644104, 1130, 6202, 8094}"
601,609,pili nut,Pili nut,canarium,nut,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
602,610,colorado pinyon," Two-needle piñon, Pinyon pine, Simply piñon,",pinus,plant,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
603,611,pitanga," Suriname cherry, Brazilian cherry, Cayenne cherry, Cerisier Carré",eugenia,berry,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7794, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 2758, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
604,612,french plantain,French plantain,musa × paradisiaca,plant,"{768, 8452, 644104, 527, 784, 8723, 8468, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 6202, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280343, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 875, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 8094, 1183, 6558, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 10430, 79803, 8130, 643779, 107971, 24261, 6341, 454, 18635, 439246, 10448, 7894, 25310, 439263, 1549026, 7654, 743, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
605,613,american pokeweed,pokeweed,phytolacca,herb,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 5280804, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 5281515, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
606,614,polar bear,Polar bear,ursus,meat,"{644104, 1130}"
607,615,prairie turnip,"Tipsin, Teepsenee, Breadroot, Breadroot scurf pea, Large Indian breadroot, Pomme blanche",psoralea,cabbage,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
608,616,quinoa,Quinoa,chenopodium,cereal,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 8094, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
609,617,european rabbit,Common rabbit,leporidae,meat,"{644104, 1130, 247}"
610,618,raccoon,"Common raccoon, North American raccoon, Northern raccoon, Coon",procyon,meat,"{644104, 1130, 247}"
611,619,rainbow smelt,Rainbow smelt,osmerus,fish,"{644104, 1130}"
612,620,rainbow trout,Rainbow trout,oncorhynchus,fish,"{644104, 1130, 6202, 8094}"
613,621,malabar plum,"Champakka, Chom pu, Chom phu",syzygium,fruit,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
614,622,rose hip,"Rose haw, Rose hep",rose,fruit,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 5280804, 6184, 2345, 439341, 5365811, 5315892, 6202, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280343, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 8094, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
615,623,roselle,Roselle,hibiscus,herb,"{768, 8452, 644104, 31244, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 4133, 22310, 22311, 6184, 2345, 439341, 5365811, 5315892, 31289, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 875, 878, 7284, 7288, 11128, 18554, 444539, 10106, 637566, 126, 442501, 9862, 650, 33931, 441484, 445070, 5281167, 5281168, 19602, 6549, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 10408, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 111037, 7362, 643779, 8130, 107971, 2758, 454, 18635, 439246, 10448, 25310, 8158, 439263, 1549026, 7654, 999, 998, 5281515, 439533, 7150, 240, 244, 11509, 5283316, 247, 89594, 5280511}"
616,624,orange roughy,"Red roughy, Slimehead, Deep sea perch",hoplostethus,fish,"{644104, 1130, 8094}"
617,625,sablefish,"Sable, Butterfish, Black cod, Blue cod, Bluefish, Candlefish, Coal cod, Coalfish, Beshow, Skilfish) ",anoplopomatidae,fish,"{644104, 1130}"
618,626,pink salmon,Humpback salmon,oncorhynchus,fish,"{644104, 1130, 8094, 247}"
619,627,chum salmon,"Dog salmon, Keta salmon, Silverbrite salmon",oncorhynchus,fish,"{644104, 1130, 8094, 247}"
620,628,coho salmon," Silver salmon,Silvers",oncorhynchus,fish,"{644104, 1130, 8094}"
621,629,sockeye salmon,"Red salmon, Kokanee salmon, Blueback salmon",oncorhynchus,fish,"{644104, 1130, 8094, 247}"
622,630,chinook salmon,"King salmon, Quinnat salmon, Spring salmon, Tyee salmon",oncorhynchus,fish,"{644104, 1130, 8094, 247}"
623,631,atlantic salmon,Atlantic salmon,salmo,fish,"{644104, 1130, 8094, 247}"
624,632,salmonberry,Salmonberry,rubus,berry,"{768, 8452, 644104, 527, 784, 8723, 8468, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
625,633,common salsify,"Purple salsify, Oyster plant, Vegetable oyster, Jerusalem star",tragopogon,plant,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
626,634,spanish mackerel,Seerfishes,scomberomorus,fish,"{644104, 1130}"
627,635,pacific sardine,"South American pilchard,  Blue pilchard, Australian pilchard (S. s. neopilchardus), blue-bait, Pacific sardine, Southern African pilchard",sardine,fish,"{644104, 1130, 247}"
628,636,scup,Porgy,sparidae,fish,"{644104, 1130}"
629,637,sea cucumber, Giant California sea cucumber ,echinozoa,seafood,{1130}
630,638,steller sea lion," Northern sea lion, Steller's sea lion",otariidae,seafood,{644104}
631,639,bearded seal,Square flipper seal,phocidae,seafood,"{644104, 1130, 8094, 247}"
632,640,ringed seal,"Jar seal, Netsik, Nattiq ",pusa,seafood,{1130}
633,641,sea trout,"Salmo trutta,  Morpha trutta",salmo,fish,"{644104, 1130}"
634,642,sesbania flower,Sesbania flower,sesbania,flower,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
635,643,american shad,American shad,alosa,fish,"{644104, 1130}"
636,644,shark,Shark,shark,fish,"{644104, 1130}"
637,645,sheefish,"Nelma, Sheefish, Inconnu, Connie",stenodus,fish,"{644104, 1130, 8094, 247}"
638,646,sheepshead,Sheepshead,archosargus,fish,"{644104, 1130}"
639,647,hedge mustard,Hedge mustard,sisymbrium,cabbage,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
640,648,snapper,Snapper,lutjanidae,fish,"{644104, 1130}"
641,649,spelt,"Dinkel wheat, Hulled wheat",wheat,cereal,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 8094, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
642,650,spirulina,,cyanobacteria,additive,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
643,651,squab,Squab,domestic pigeon,meat,"{644104, 1130, 6202, 8094}"
644,652,squirrel,Squirrel,sciuridae,meat,"{644104, 1130, 247}"
645,653,greater sturgeon,Greater sturgeon,acipenser,fish,"{644104, 1130}"
646,654,white sucker,"Bay fish, Brook sucker, Common sucker, Mullet, Sucker",catostomus,fish,"{644104, 1130}"
647,655,pumpkinseed sunfish,"Pumpkinseed, Pond perch, Common sunfish, Punkys, Sunfish, Sunny, Kivver",lepomis,fish,"{644104, 1130}"
648,656,swordfish,Swordfish,perciformes,fish,"{644104, 1130, 8094}"
649,657,taro,Taro,colocasia esculenta,vegetable tuber,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
650,658,teff,"Williams' lovegrass, Annual bunch grass",eragrostis,herb,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 8094, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
651,659,tilefish,golden tile,lopholatilus,fish,"{644104, 1130}"
652,660,mexican groundcherry,"Tomatillo, Mexican husk tomato",physalis,berry,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
653,661,towel gourd,Towel gourd,cucurbitaceae,gourd,"{768, 8452, 644104, 527, 784, 8723, 31260, 798, 5284639, 11552, 15394, 802, 6184, 2345, 439341, 5365811, 5315892, 638011, 61503, 8768, 323, 638278, 637511, 72, 5353545, 6986, 26447, 637775, 338, 1110, 5280598, 13144, 61020, 5280863, 1889, 643941, 637542, 1130, 6251, 107, 878, 7284, 7288, 11128, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 5318042, 1183, 6561, 6050, 6054, 7847, 5367719, 6569, 5281708, 441005, 7858, 4788, 180, 6072, 853433, 5280443, 5363388, 5280445, 79803, 8130, 643779, 107971, 454, 18635, 439246, 10448, 439263, 1549026, 7654, 999, 998, 439533, 7150, 240, 244, 11509, 247, 89594, 5280511}"
654,662,salmonidae,Salmonidae,salmonidae,fish,"{644104, 1130, 6202, 8094}"
655,663,walleye,"Yellow walleye, Pickerel",sander,fish,"{644104, 1130}"
656,664,alaska pollock,Walleye pollock ,gadus,fish,"{644104, 1130, 8094}"
657,665,whelk,Whelk,sea snail,seafood,"{644104, 1130}"
658,667,broad whitefish,Broad whitefish,coregonus,fish,{1130}
659,668,whitefish,Whitefish,coregonus,fish,"{6202, 247, 644104, 1130, 8094}"
660,669,whiting,Merling,gadidae,fish,"{644104, 1130, 6202, 8094}"
